poiID,poiType,poiName,poiAddress,poiLocation,poiUrl,poiPriceRange,poiPrice,poiPhone,poiTag,poiOperatingHours,poiRating,poiNoOfReviews,poiDescription
P003797,Attraction,Leaning Tower of Teluk Intan,"Jalan Pasar, Teluk Intan 36000 Malaysia",Teluk Intan,https://www.tripadvisor.com.my/Attraction_Review-g2407701-d4886970-Reviews-Leaning_Tower_of_Teluk_Intan-Teluk_Intan_Perak.html,,,,Points of Interest & Landmarks,10:30 AM - 9:30 PM,4,154,
P003798,Attraction,Skytropolis Indoor Theme Park,"First World Plaza, Resorts World Genting Level 1, Genting Highlands 69000 Malaysia",Genting Highlands,https://www.tripadvisor.com.my/Attraction_Review-g660784-d15611010-Reviews-Skytropolis_Indoor_Theme_Park-Genting_Highlands_Pahang.html,,,,"Amusement & Theme Parks, Game & Entertainment Centres",2:00 PM - 9:00 PM,3.5,"2,359","Spanning over 400,000 sq ft, Skytropolis Indoor Theme Park promises endless fun for everyone in the family! Experience a world of adventures in a convenient location at First World Plaza and adjacent to SkyAvenue."
P003799,Attraction,Teluk Keke,,Pulau Perhentian Besar,https://www.tripadvisor.com.my/Attraction_Review-g304003-d8567860-Reviews-Teluk_Keke-Pulau_Perhentian_Besar_Perhentian_Islands_Terengganu.html,,,,"Beaches, Parks",,4.5,75,"KK.Beach is the southwestern side of Perhentian Besar. There are several beautiful coral gardens in front of here, so you can enjoy snorkeling here all day. The useful information for here is being able to get here without boat. The way to here is simple. You can get here with walking along the beach from Big Beach (in front of Tuna Bay) to south."
P003800,Attraction,Mirage Spa,"Lot 151 Sect 48, Kuching 93200 Malaysia",Kuching,https://www.tripadvisor.com.my/Attraction_Review-g298309-d2098420-Reviews-Mirage_Spa-Kuching_Sarawak.html,,,,Spas,10:00 AM - 10:30 PM,4.5,155,
P003801,Attraction,Sapi Island,, Kota Kinabalu,https://www.tripadvisor.com.my/Attraction_Review-g298307-d2355850-Reviews-Sapi_Island-Kota_Kinabalu_Kota_Kinabalu_District_West_Coast_Division_Sabah.html,,,,Islands,,3.5,"2,309",
P003802,Attraction,Pangkor Island,, Pangkor,https://www.tripadvisor.com.my/Attraction_Review-g298300-d12526389-Reviews-Pangkor_Island-Pangkor_Pulau_Pangkor_Manjung_District_Perak.html,,,,Islands,,4,136,
P003803,Attraction,Langkawi Yoga,"Ambong-Ambong Retreat Jalan Pantai Tengah, Langkawi 07000 Malaysia", Langkawi,https://www.tripadvisor.com.my/Attraction_Review-g298283-d1180485-Reviews-Langkawi_Yoga-Langkawi_Langkawi_District_Kedah.html,,,,Yoga & Pilates,7:00 AM - 9:00 PM,5,119,"Yoga at dawn, sunrise and sunset by a beautiful sandy beach or cascading waterfall? Langkawi Yoga is the answer to an amazing Yoga experience in the beautiful island of Langkawi, Malaysia."
P003804,Attraction,Legacy Spa,"52 Lorong Love Heritage, George Town, Penang Island 10200 Malaysia", George Town,https://www.tripadvisor.com.my/Attraction_Review-g298303-d10714022-Reviews-Legacy_Spa-George_Town_Penang_Island_Penang.html,,,,Spas,10:00 AM - 12:00 AM,4.5,119,"Combining ancient and contemporary techniques with expert knowledge from around the world, our highly trained therapists offer treatments specially designed to meet the needs of each individual. Our Professional Service include : Tradition massage ,Foot reflexology,Body Spa ,Facial Spa , Nail Spa ,Waxing ,Henna tattoo ,Hair Braid."
P003805,Attraction,KL Forest Eco Park,"No 19 Jalan Damai Jasa 16 Alam Damai cheras, Kuala Lumpur 50250 Malaysia",Kuala Lumpur,https://www.tripadvisor.com.my/Attraction_Review-g298570-d2700916-Reviews-KL_Forest_Eco_Park-Kuala_Lumpur_Wilayah_Persekutuan.html,,,,Parks,,3.5,581,"Check out KL Forest Eco Park, a lush forest reserve located in the heart of the city next to the KL Tower. This nine-hectare park is home to over 200 tree species and wildlife, like the silver leaf monkey and long-tailed macaque. A highlight is the Canopy Walk, which offers stunning views of the park's oldest trees, such as the Jelutong and Merawan Batu. There are also many hiking trails to explore.

The best part? Admission is free. Visit in the morning for fewer crowds, and take advantage of the cool shade offered by the trees. You can easily explore the park as part of a city tour of Kuala Lumpur's best sights. – Tripadvisor"
P003806,Attraction,Wat Koh Wanararm Langkawi,,Kuah,https://www.tripadvisor.com.my/Attraction_Review-g1096277-d7695216-Reviews-Wat_Koh_Wanararm_Langkawi-Kuah_Langkawi_Langkawi_District_Kedah.html,,,,"Religious Sites, Churches & Cathedrals",,4,124,
P003807,Attraction,The Secret Garden Utama,"1 Lebuh Bandar Utama Bandar Utama, Petaling Jaya 47800 Malaysia",Petaling Jaya,https://www.tripadvisor.com.my/Attraction_Review-g298313-d3203972-Reviews-The_Secret_Garden_Utama-Petaling_Jaya_Petaling_District_Selangor.html,,,,Gardens,,4,105,
P003808,Attraction,Perdana Putra,, Putrajaya,https://www.tripadvisor.com.my/Attraction_Review-g298305-d1148663-Reviews-Perdana_Putra-Putrajaya_Wilayah_Persekutuan.html,,,,Government Buildings,,4,110,
P003809,Attraction,Tour & Incentive Travel,,Kuala Lumpur,https://www.tripadvisor.com.my/Attraction_Review-g298570-d20088541-Reviews-Tour_Incentive_Travel-Kuala_Lumpur_Wilayah_Persekutuan.html,,,,"City Tours, Multi-day Tours",,4,202,"Tour & Incentive Travel is among the leading destination management companies and tour operators in Malaysia, with more than 2 decades of ground handling experience. The company prides itself in delivering genuine Malaysian hospitality for FITs, tour groups, special interests and MICE business travelers."
P003810,Attraction,Langkawi Club,,Langkawi,https://www.tripadvisor.com.my/Attraction_Review-g298283-d1594560-Reviews-Langkawi_Club-Langkawi_Langkawi_District_Kedah.html,,,,"Eco Tours, Fishing Charters & Tours",9:00 AM - 9:00 PM,5,70,
P003811,Attraction,Kuching Wetlands National Park,,Kuching,https://www.tripadvisor.com.my/Attraction_Review-g298309-d2558001-Reviews-Kuching_Wetlands_National_Park-Kuching_Sarawak.html,,,,National Parks,,4,129,Enjoying the nature
P003812,Attraction,Liquid Adventure Seasport Sdn Bhd,, Kota Kinabalu,https://www.tripadvisor.com.my/Attraction_Review-g298307-d3347655-Reviews-Liquid_Adventure_Seasport_Sdn_Bhd-Kota_Kinabalu_Kota_Kinabalu_District_West_Coast.html,,,,Water Sports,,5,73,"We are an SSI based Diver Training centre, all levels of scuba available from Discover scuba to Open Water Instructor.Leisure dive tours with Macro our specialty.We pride ourselves on being a Boutique style Dive Operator with customer satisfaction and enjoyment being forfront of our goals,small groups,with full professional Instructor involvement Guaranteed.We also offer a full range of First Aid training, including Oxygen Provision & usage of an AED Unit to becoming a First Aid Instructor."
P003813,Attraction,Sam Poh Temple,,Brinchang,https://www.tripadvisor.com.my/Attraction_Review-g298293-d2523783-Reviews-Sam_Poh_Temple-Brinchang_Cameron_Highlands_Pahang.html,,,,Religious Sites,,4,225,
P003814,Attraction,Low Yat Plaza,"7 Jalan Bintang, Kuala Lumpur 55100 Malaysia",Kuala Lumpur,https://www.tripadvisor.com.my/Attraction_Review-g298570-d2335279-Reviews-Low_Yat_Plaza-Kuala_Lumpur_Wilayah_Persekutuan.html,,,,Shopping Malls,10:00 AM - 10:00 PM,3.5,521,
P003815,Attraction,I-City Theme Park,"D-1-G, Jalan Multimedia 7/AJ Persiaran Multimedia, I-Gallery, Selangor Golden Triangle, Shah Alam 40000 Malaysia", Shah Alam,https://www.tripadvisor.com.my/Attraction_Review-g298316-d2277698-Reviews-I_City_Theme_Park-Shah_Alam_Petaling_District_Selangor.html,,,,Amusement & Theme Parks,10:00 AM - 12:00 AM,3.5,767,"i-City, located in the heart of Selangor’s Golden Triangle is also listed by CNN Travel to be amongst the world’s brightest and most colorful places. i-City dazzles the nightscapes with stunning LED lightscapes dubbed the City of Digital Lights. Yet during the day, tourist visitors can come rub shoulders with super icons in Malaysia’s first interactive wax museum - Red Carpet 2. And to heat up the excitement, who would have thought to have the chance to enjoy cold winter below 8 degrees Celsius at SnoWalk a winter play area the size of of 2 football fields. Tourists, especially families looking all out for unlimited experiential fun will be able enjoy all the exciting rides and attractions in i-City Leisure Theme Park."
P003816,Attraction,Niah National Park,, Miri,https://www.tripadvisor.com.my/Attraction_Review-g303998-d3607301-Reviews-Niah_National_Park-Miri_Miri_District_Sarawak.html,,,,National Parks,,4,118,
P003817,Attraction,The Shore Oceanarium,"Jalan Persisiran 2F-01, The Shore Shopping Gallery, Melaka 75100 Malaysia", Melaka,https://www.tripadvisor.com.my/Attraction_Review-g306997-d7953181-Reviews-The_Shore_Oceanarium-Melaka_Central_Melaka_District_Melaka_State.html,,,,Aquariums,,4,198,"The Shore Oceanarium is the New Premier Tourist Attraction in Melaka. It is located at 2th floor of The Shore Shopping Gallery, right in the heart of the historical city of Melaka, UNESCO World Heritage Sites in Malaysia. An extraordinary interactive journey to learn the earth ecosystem and allow you to discover creatures from land to the sea."
P003818,Attraction,Taman Tugu,, Kuala Lumpur,https://www.tripadvisor.com.my/Attraction_Review-g298570-d15743601-Reviews-Taman_Tugu-Kuala_Lumpur_Wilayah_Persekutuan.html,,,,Forests,,5,33,"Taman Tugu is a 66-acre forest park for the public which aims to conserve, protect, and preserve a secondary forest located in the heart of Kuala Lumpur. The park has hiking trails suitable for all ages, rest areas with drinking water, and toilet facilities. There are scheduled weekend activities in the park which are updated on our Facebook and Instagram page: @friendsoftamantugu .
"
P003819,Attraction,Deepee Tailor & Collections,"Jalan Seri Tanjong 3H-G-6,Ground Floor,Straits Quay, Tanjung Tokong, Penang Island 10470 Malaysia",Tanjung Tokong,https://www.tripadvisor.com.my/Attraction_Review-g2146250-d10196287-Reviews-Deepee_Tailor_Collections-Tanjung_Tokong_Penang_Island_Penang.html,,,,"Speciality & Gift Shops, Shopping Malls",11:30 AM - 8:00 PM,5,42,We provide personal touch and the perfect fit for a custom tailored suit. We stock the finest suitings and shirts.
P003820,Attraction,Taxi Kuala Lumpur KL Service & Airport Taxi,,Kuala Lumpur,https://www.tripadvisor.com.my/Attraction_Review-g298570-d13280938-Reviews-Taxi_Kuala_Lumpur_KL_Service_Airport_Taxi-Kuala_Lumpur_Wilayah_Persekutuan.html,,,,Taxis & Shuttles,12:00 AM - 11:59 PM,4.5,72,"We more than 10 years experience in taxis and Transportation, get your best experience holiday in Kuala Lumpur, we provide service like kl taxi service, reliable taxi driver , Klia Klia2 Airport taxi transfer , KL City Tour , Outstation tour, Corporate transfer."
P003821,Attraction,Kuala Lumpur Pub Crawl,,Kuala Lumpur,https://www.tripadvisor.com.my/Attraction_Review-g298570-d3916218-Reviews-Kuala_Lumpur_Pub_Crawl-Kuala_Lumpur_Wilayah_Persekutuan.html,,,,"Bar, Club & Pub Tours",,5,105,"Feeling like a stranger in the city? Wondering what and where to go to enjoy the night... What with all the variety of choices to choose from? The Kuala Lumpur PubCrawl will guide you through the different bars and clubs in Kuala Lumpur- we will bring you to the hottest clubs, we will quench your thirst with the best-tasting drinks, we'll let you meet new friends from all over the world and make you feel at home in one of the most vibrant cities in the world! The KL Pub Crawl is simply the best way to meet fellow travelers, locals and new friends, from all over the world, while experiencing some of the hottest bars and clubs that the cities night life has to offer. Check the link to our webpage to see specific event dates and times! Remember: Before learn to walk, you learn to crawl!"
P003822,Attraction,Chinese Heritage Museum,"42 Jalan Ibrahim, Johor Bahru 80000 Malaysia",Johor Bahru,https://www.tripadvisor.com.my/Attraction_Review-g298278-d3822701-Reviews-Chinese_Heritage_Museum-Johor_Bahru_Johor_Bahru_District_Johor.html,,,,History Museums,,4,105,
P003823,Attraction,Lambir Hills National Park,"M, Miri 98000 Malaysia",Miri,https://www.tripadvisor.com.my/Attraction_Review-g303998-d4220172-Reviews-Lambir_Hills_National_Park-Miri_Miri_District_Sarawak.html,,,,Canyons,8:00 AM - 3:00 PM,4,175,
P003824,Attraction,Tengku Tengah Zaharah Mosque,"Jalan Kuala Ibai, Kuala Terengganu 20400 Malaysia",Kuala Terengganu,https://www.tripadvisor.com.my/Attraction_Review-g298320-d5289409-Reviews-Tengku_Tengah_Zaharah_Mosque-Kuala_Terengganu_Terengganu.html,,,,Points of Interest & Landmarks,,4,100,
P003825,Attraction,Agro Technology Park in MARDI,"JKR266, Jln Persiaran Endah, Tanah Rata 39000 Malaysia",Tanah Rata,https://www.tripadvisor.com.my/Attraction_Review-g1497917-d2424115-Reviews-Agro_Technology_Park_in_MARDI-Tanah_Rata_Cameron_Highlands_Pahang.html,,,,Science Museums,8:00 AM - 5:00 PM,4,224,
P003826,Attraction,Angsana Spa,"11 Jalan Teluk Bahang, Angsana Teluk Bahang, Penang Island 11050 Malaysia",Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g660694-d21376025-Reviews-Angsana_Spa-Penang_Island_Penang.html,,,,Spas,11:00 AM - 8:00 PM,5,33,"A perfect juxtaposition of urban bustle and seaside stillness. Located within close proximity of idyllic Batu Ferringhi Beach in Penang, the Angsana Spa offers a respite from the bustling action."
P003827,Attraction,The Joke Factory,"Jalan Dutamas 1 Lot 27, Level G3, Block C5, Solaris Mont Kiara, Kuala Lumpur 50480 Malaysia",Kuala Lumpur,https://www.tripadvisor.com.my/Attraction_Review-g298570-d15034710-Reviews-The_Joke_Factory-Kuala_Lumpur_Wilayah_Persekutuan.html,,,,Comedy Clubs,,5,37,"Asia's Premier ComedyClub @ Publika featuring local and International comedians every night ( we close on Monday) An educational hub, where we conduct comedy classes. Book this space for parties, conduct your meetings and mini-conferences here!"
P003828,Attraction,CPH Travel Day Tours,, Kuching,https://www.tripadvisor.com.my/Attraction_Review-g298309-d2427267-Reviews-CPH_Travel_Day_Tours-Kuching_Sarawak.html,,,,Sightseeing Tours,,4.5,98,
P003829,Attraction,Nagore Square,"Jalan Nagore, George Town, Penang Island 10050 Malaysia",George Town,https://www.tripadvisor.com.my/Attraction_Review-g298303-d5988038-Reviews-Nagore_Square-George_Town_Penang_Island_Penang.html,,,,Points of Interest & Landmarks,,4,112,"Nagore Square Welcomes You! A Penang heritage entertainment hub called as Nagore Square™ welcomes you! Nagore Square™ is positioned as a lifestyle destination with a mixed use of retail, arts & cultural, F&B and entertainment area along the intersection of Jalan Burmah and Jalan Nagore and stretching up to Jalan Bawasah. The precinct will be a hybrid of indoor and outdoor spaces and showcasing the heritage designs of old world such as the Little Shanghai heritage-amidst the contemporary settings of a functional lifestyle gathering and entertainment center in a shopping/dining village concept. It highlights a lifestyle repositioning, delivering a dynamic urban experience and communal space for gathering and interaction. Come visit us to check out more of the tantalising treats here at Nagore Square™."
P003830,Attraction,Dataran Pahlawan Melaka Megamall,"Dataran Pahlawan Melaka Megamall Dataran Pahlawan Melaka Megamall Lianbang Ventures Sdn. Bhd. Bandar Hilir, Melaka 75000 Malaysia", Melaka,https://www.tripadvisor.com.my/Attraction_Review-g306997-d1022991-Reviews-Dataran_Pahlawan_Melaka_Megamall-Melaka_Central_Melaka_District_Melaka_State.html,,,,Shopping Malls,10:00 AM - 10:00 PM,3.5,291,"Dataran Pahlawan Melaka Megamall is your must-visit place for all your shopping needs in Melaka. This premier shopping destination features over 750 retail shops from fashion to entertainment and a wide range of local and International food and beverage outlets. Nestled amidst the colourful architectural heritage of Melaka's UNESCO World Heritage buildings like the Porta de Santiago (A Famosa), the mall was awarded two commendations for Retail Development and Retail Architecture Malaysia in the Asia Pacific Property Awards 2013/2014.
"
